V1,CORRELA_16,CORRELA_9,IDOJ1,IDAIO,CIMREP,BRUTA,CONSUI,GAS,EMPAQUE,HONORA,COMISION,ARRIENDO,SEGURO,ASEO,ENERGIA,COMUNICA,PUBLICO,FLETES,PUBLICI,ADECUA,REGALA,OUTSOURCING,OTROS,SUELDOS,PRESTAC,VENTA,AGREGA,PERREMUN,SOCIOS,PERSONOM,DIRECTO,AGENCIA,APRENDIZ,TOTPERSO,PROMUJ,PROHOM,PERMUJ,PERHOM,DIRMUJ,DIRHOM,AGEMUJ,AGEHOM,APRENMUJ,APRENHOM,TOTMUJ,TOTHOM,SUEPLAN,PREPLAN,REMPLAN,COTIZA,GASAGEN,REMTEMP,TOTREM,INVINI,INVFIN,ROTACION,INVPRO,CTO,CTOINS,VENTASNOP,GASTOS,GASTOSNOP,GASTOPNOP
965526,4719,471-472,14,2004,0,434011,423946.5,0,0,2400,0,35552,0,4769,42035,1198,723,5176,0,860,0,0,1087.5,24000,4369,1696150,10064.5,1,0,1,0,20,0,21,0,0,0,1,0,0,5,15,0,0,5,16,24000,0,24000,3795,330146,0,27795,335936,416994,1262139,376465,1262139,1262139,0,1370485,18235,1747235
965301,4719,471-472,14,2011,0,1389547,242058.5,70,0,17040,0,99199,1242,35,6980,308,800,17,0,95933,0,0,20434.5,258366,94422,4271422,1147488.5,21,0,21,0,0,0,21,0,0,8,13,0,0,0,0,0,0,8,13,258366,55447,313813,33816.28,0,0,347629.28,285430,1130008,2881875,707719,2881875,2881875,0,3182394,0,3561638
756814,4719,471-472,14,1981,0,110507945.3,57693071.17,76.66666667,1119738.333,1455364.667,84484.33333,32102921.67,434404.6667,1966370.333,3471306,648586,160770.3333,5870304,2300955.667,2090324.667,23916.33333,3869171.333,1931954.167,15860539.7,7397519.967,280333114.7,52814874.17,649.3333333,0,638.3333333,11,6.333333333,15.33333333,671,0,0,364.3333333,274,4,7,3.333333333,3,10,5.333333333,381.6666667,289.3333333,15496722.37,4222143.3,19599379.67,2890859.627,162422,200464.3333,22690703.63,67359852,81505681,169825169.3,74432766.5,169825169.3,169825169.3,0,236240880.3,13116466.33,275237008.3
756267,4719,471-472,14,1961,0,110507945.3,57693071.17,76.66666667,1119738.333,1455364.667,84484.33333,32102921.67,434404.6667,1966370.333,3471306,648586,160770.3333,5870304,2300955.667,2090324.667,23916.33333,3869171.333,1931954.167,15860539.7,7397519.967,280333114.7,52814874.17,649.3333333,0,638.3333333,11,6.333333333,15.33333333,671,0,0,364.3333333,274,4,7,3.333333333,3,10,5.333333333,381.6666667,289.3333333,15496722.37,4222143.3,19599379.67,2890859.627,162422,200464.3333,22690703.63,67359852,81505681,169825169.3,74432766.5,169825169.3,169825169.3,0,236240880.3,13116466.33,275237008.3
755172,4719,471-472,5,1997,1474185.667,511400379.7,242697778.3,101936.6667,1620382,12852002.33,9504359,52489189.33,2659775.333,9604402.333,16539984.33,4857685.667,766844.6667,35779922.67,51055855.67,16555879,526758.3333,54864,20840048.67,111076731.5,62958397.2,2752997532,268702601.3,5056,0,5000.666667,55.33333333,266,185.6666667,5507.666667,0,0,2441,2559.666667,21.66666667,33.66666667,233.3333333,32.66666667,112.6666667,73,2808.666667,2699,108671244.1,40774341.87,149130032.3,19082226.72,6887888.333,731294.6667,168943553.7,413214396.7,440745262.7,2240122966,426979829.7,2240122966,2241597152,0,2528865035,30559822.67,2757672090
754701,4719,471-472,5,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750067,4719,471-472,5,2006,1474185.667,511400379.7,242697778.3,101936.6667,1620382,12852002.33,9504359,52489189.33,2659775.333,9604402.333,16539984.33,4857685.667,766844.6667,35779922.67,51055855.67,16555879,526758.3333,54864,20840048.67,111076731.5,62958397.2,2752997532,268702601.3,5056,0,5000.666667,55.33333333,266,185.6666667,5507.666667,0,0,2441,2559.666667,21.66666667,33.66666667,233.3333333,32.66666667,112.6666667,73,2808.666667,2699,108671244.1,40774341.87,149130032.3,19082226.72,6887888.333,731294.6667,168943553.7,413214396.7,440745262.7,2240122966,426979829.7,2240122966,2241597152,0,2528865035,30559822.67,2757672090
748557,4719,471-472,11,2001,0,1320717.333,388068.1667,0,13698,39546.66667,0,195519.3333,4790.666667,2947,55018.66667,12771.66667,7006.333333,2572.333333,8398.666667,20754,164.3333333,0,24880.5,267972.3333,109849,7558081.667,932649.1667,22.66666667,0.3333333333,12.66666667,10,0,1.666666667,24.66666667,0,0.3333333333,11,1.666666667,5.666666667,4.333333333,0,0,1.666666667,0,18.33333333,6.333333333,149948.6667,58242.33333,185624.3333,46106.90667,0,103119,334850.24,1426390.333,1893805.333,6237364.333,1660097.833,6237364.333,6237364.333,0,6694578.333,118770,7218009.333
747088,4719,471-472,4,1998,0,293836,94336,0,0,24000,0,36000,2543,0,12572,7223,120,0,3620,3342,0,0,4916,96024,37316,1143523,199500,7,1,7,0,0,0,8,1,0,2,5,0,0,0,0,0,0,3,5,96024,21975,117999,13256.12,0,0,131255.12,880436,1050513,849687,965474.5,849687,849687,0,958536,5573,1097449
746528,4719,471-472,14,2017,0,45955798.67,28481288.17,80,3334878.333,422117.6667,0,16793677.33,132564.6667,872223.6667,651856.6667,292813.3333,18754,1058830.667,936600,1203355,1956619,110228.3333,696689.5,6799389.333,2788488,93523865.67,17474510.5,295.3333333,0,270,25.33333333,0,3.666666667,299,0,0,197,73,11,14.33333333,0,0,2.666666667,1,210.6666667,88.33333333,6509885.333,1495449.333,7938855.667,1283495.64,0,252264,9474615.307,22187453.33,34769244.33,47568067,28478348.83,47568067,47568067,0,77675170.67,17393924,105602858.7
746527,4719,471-472,14,2018,0,45955798.67,28481288.17,80,3334878.333,422117.6667,0,16793677.33,132564.6667,872223.6667,651856.6667,292813.3333,18754,1058830.667,936600,1203355,1956619,110228.3333,696689.5,6799389.333,2788488,93523865.67,17474510.5,295.3333333,0,270,25.33333333,0,3.666666667,299,0,0,197,73,11,14.33333333,0,0,2.666666667,1,210.6666667,88.33333333,6509885.333,1495449.333,7938855.667,1283495.64,0,252264,9474615.307,22187453.33,34769244.33,47568067,28478348.83,47568067,47568067,0,77675170.67,17393924,105602858.7
746280,4719,471-472,14,2019,0,31461.66667,13684,0,0,1149.666667,0,11420.66667,0,229,455.6666667,319.3333333,109.6666667,0,0,0,0,0,0,20413.33333,8571.333333,91207.66667,17777.66667,3,0.3333333333,3,0,0,0,3.333333333,0,0.3333333333,2.666666667,0.3333333333,0,0,0,0,0,0,2.666666667,0.6666666667,20413.33333,4880,25293.33333,3535.84,0,0,28829.17333,46327.5,19818,59746,25351.5,59746,59746,0,76881.33333,0,107418.6667
406140,4719,471-472,11,2003,0,158823,63993,252,0,3000,0,0,0,0,1428,2241,336,15314,0,40906,0,0,516,39778,17396,585926,94830,4,0,4,0,0,0,4,0,0,2,2,0,0,0,0,0,0,2,2,39778,8956,48734,7521.6,0,0,56255.6,4620,96287,427103,50453.5,427103,427103,0,491612,25840,574626
317585,4719,471-472,2,1993,0,5539588,1413633,0,46535,53187,0,649030,26859,20050,123026,38989,5504,35653,195436,97978,3181,0,118205,1801860,732920,19740824,4125955,111,0,6,105,0,5,116,0,0,3,3,82,23,0,0,3,2,88,28,425828,401254,523044,292244.24,0,1334088,2149376.24,3830500,4180910,14201236,4005705,14201236,14201236,0,16144062,174757,19068063
314526,4719,471-472,11,1995,0,1320717.333,388068.1667,0,13698,39546.66667,0,195519.3333,4790.666667,2947,55018.66667,12771.66667,7006.333333,2572.333333,8398.666667,20754,164.3333333,0,24880.5,267972.3333,109849,7558081.667,932649.1667,22.66666667,0.3333333333,12.66666667,10,0,1.666666667,24.66666667,0,0.3333333333,11,1.666666667,5.666666667,4.333333333,0,0,1.666666667,0,18.33333333,6.333333333,149948.6667,58242.33333,185624.3333,46106.90667,0,103119,334850.24,1426390.333,1893805.333,6237364.333,1660097.833,6237364.333,6237364.333,0,6694578.333,118770,7218009.333
